Admin2,Combined Key,Country Region,Last Update,Lat,Long,Province State,Table Name,Active,Case Fatality Ratio,Confirmed,Deaths,Incident Rate,Recovered,Selector
,Belarus,Belarus,2/1/2021,53.7098,27.9534,,covid_0.csv,10780,0.691804652,248336,1718,2628.083012525,235838,1718
,"Antwerp, Belgium",Belgium,2/1/2021,51.2195,4.4024,Antwerp,covid_0.csv,88595,0,88595,0,4768.335175830,0,0
,"Brussels, Belgium",Belgium,2/1/2021,50.8503,4.3517,Brussels,covid_0.csv,88216,0,88216,0,7299.373956387,0,0
,"East Flanders, Belgium",Belgium,2/1/2021,51.0362,3.7373,East Flanders,covid_0.csv,73726,0,73726,0,4866.197071543,0,0
,"Flemish Brabant, Belgium",Belgium,2/1/2021,50.9167,4.5833,Flemish Brabant,covid_0.csv,54243,0,54243,0,4732.523393025,0,0
,"Hainaut, Belgium",Belgium,2/1/2021,50.5257,4.0621,Hainaut,covid_0.csv,109249,0,109249,0,8127.188502657,0,0
,"Liege, Belgium",Belgium,2/1/2021,50.4496,5.8492,Liege,covid_0.csv,101631,0,101631,0,9180.825155015,0,0
,"Limburg, Belgium",Belgium,2/1/2021,50.9739,5.342,Limburg,covid_0.csv,34654,0,34654,0,3964.770813502,0,0
,"Luxembourg, Belgium",Belgium,2/1/2021,50.0547,5.4677,Luxembourg,covid_0.csv,20009,0,20009,0,7029.630618540,0,0
,"Namur, Belgium",Belgium,2/1/2021,50.331,4.8221,Namur,covid_0.csv,37579,0,37579,0,7602.083649421,0,0
,"Unknown, Belgium",Belgium,2/1/2021,,,Unknown,covid_0.csv,-8475,167.171276849,12617,21092,,0,21092
,"Walloon Brabant, Belgium",Belgium,2/1/2021,50.4,4.35,Walloon Brabant,covid_0.csv,27442,0,27442,0,6799.323090493,0,0
,"West Flanders, Belgium",Belgium,2/1/2021,51.0536,3.1458,West Flanders,covid_0.csv,62192,0,62192,0,5200.887107834,0,0
,Belize,Belize,2/1/2021,17.1899,-88.4976,,covid_0.csv,298,2.527712462,11908,301,2994.811642242,11309,301
,Benin,Benin,2/1/2021,9.3077,2.3158,,covid_0.csv,420,1.335730799,3893,52,32.111988932,3421,52
,Bhutan,Bhutan,2/1/2021,27.5142,90.4336,,covid_0.csv,44,0.116414435,859,1,111.325381150,814,1
,Bolivia,Bolivia,2/1/2021,-16.2902,-63.5887,,covid_0.csv,47234,4.786588881,216835,10379,1857.572700282,159222,10379
,Bosnia and Herzegovina,Bosnia and Herzegovina,2/1/2021,43.9159,17.6791,,covid_0.csv,22214,3.851123896,121497,4679,3703.256660312,94604,4679
,Botswana,Botswana,2/1/2021,-22.3285,24.6849,,covid_0.csv,3961,0.629314798,21293,134,905.458991123,17198,134
,"Acre, Brazil",Brazil,2/1/2021,-9.0238,-70.812,Acre,covid_0.csv,7445,1.788846019,48467,867,5495.529715909,40155,867
,"Alagoas, Brazil",Brazil,2/1/2021,-9.5713,-36.782,Alagoas,covid_0.csv,2419,2.331703009,117768,2746,3528.780409168,112603,2746
,"Amapa, Brazil",Brazil,2/1/2021,0.902,-52.003,Amapa,covid_0.csv,17796,1.374592749,77041,1059,9109.397668999,58186,1059
,"Amazonas, Brazil",Brazil,2/1/2021,-3.4168,-65.8561,Amazonas,covid_0.csv,33851,3.035595414,267394,8117,6451.628469547,225426,8117
,"Bahia, Brazil",Brazil,2/1/2021,-12.5797,-41.7007,Bahia,covid_0.csv,14833,1.716867367,588106,10097,3954.168421517,563176,10097
,"Ceara, Brazil",Brazil,2/1/2021,-5.4984,-39.3206,Ceara,covid_0.csv,76901,2.805442709,373417,10476,4089.069322448,286040,10476
,"Distrito Federal, Brazil",Brazil,2/1/2021,-15.7998,-47.8645,Distrito Federal,covid_0.csv,6693,1.643390711,277110,4554,9190.227866976,265863,4554
,"Espirito Santo, Brazil",Brazil,2/1/2021,-19.1834,-40.3089,Espirito Santo,covid_0.csv,12131,1.991594296,294086,5857,7318.029686586,276098,5857
,"Goias, Brazil",Brazil,2/1/2021,-15.827,-49.8362,Goias,covid_0.csv,5246,2.135956117,350569,7488,4995.031598577,337835,7488
,"Maranhao, Brazil",Brazil,2/1/2021,-4.9609,-45.2744,Maranhao,covid_0.csv,7251,2.263745373,207488,4697,2932.617554236,195540,4697
,"Mato Grosso, Brazil",Brazil,2/1/2021,-12.6819,-56.9211,Mato Grosso,covid_0.csv,7759,2.340075531,215805,5050,6193.344977394,202996,5050
,"Mato Grosso do Sul, Brazil",Brazil,2/1/2021,-20.7722,-54.7852,Mato Grosso do Sul,covid_0.csv,8030,1.806596655,161021,2909,5794.235739223,150082,2909
,"Minas Gerais, Brazil",Brazil,2/1/2021,-18.5122,-44.555,Minas Gerais,covid_0.csv,62514,2.050413486,734486,15060,3469.664375259,656912,15060
,"Para, Brazil",Brazil,2/1/2021,-1.9981,-54.9306,Para,covid_0.csv,13589,2.318815934,329306,7636,3827.864321944,308081,7636
,"Paraiba, Brazil",Brazil,2/1/2021,-7.24,-36.782,Paraiba,covid_0.csv,38672,2.117087022,191584,4056,4767.992649311,148856,4056
,"Parana, Brazil",Brazil,2/1/2021,-25.2521,-52.0215,Parana,covid_0.csv,138927,1.825850622,549333,10030,4804.399736679,400376,10030
,"Pernambuco, Brazil",Brazil,2/1/2021,-8.8137,-36.9541,Pernambuco,covid_0.csv,29286,3.960199005,261300,10348,2734.101274334,221666,10348
,"Piaui, Brazil",Brazil,2/1/2021,-7.7183,-42.7289,Piaui,covid_0.csv,233,1.922992272,159023,3058,4858.294276566,155732,3058
,"Rio Grande do Norte, Brazil",Brazil,2/1/2021,-5.4026,-36.9541,Rio Grande do Norte,covid_0.csv,38712,2.336697894,140583,3285,4008.807896995,98586,3285
,"Rio Grande do Sul, Brazil",Brazil,2/1/2021,-30.0346,-51.2177,Rio Grande do Sul,covid_0.csv,12742,1.949452019,547282,10669,4810.323488853,523871,10669
,"Rio de Janeiro, Brazil",Brazil,2/1/2021,-22.9068,-43.1729,Rio de Janeiro,covid_0.csv,4977,5.722243443,520967,29811,3017.484621872,486179,29811
,"Rondonia, Brazil",Brazil,2/1/2021,-11.5057,-63.5806,Rondonia,covid_0.csv,19559,1.800052943,124663,2244,7014.474813262,102860,2244
,"Roraima, Brazil",Brazil,2/1/2021,-2.7376,-62.0751,Roraima,covid_0.csv,3736,1.154961884,74115,856,12235.023383810,69523,856
,"Santa Catarina, Brazil",Brazil,2/1/2021,-27.2423,-50.2189,Santa Catarina,covid_0.csv,17133,1.099139239,576815,6340,8050.691799953,553342,6340
,"Sao Paulo, Brazil",Brazil,2/1/2021,-23.5505,-46.6333,Sao Paulo,covid_0.csv,200249,2.983850277,1777368,53034,3870.655073889,1524085,53034
,"Sergipe, Brazil",Brazil,2/1/2021,-10.5741,-37.3857,Sergipe,covid_0.csv,12888,2.021583938,137417,2778,5978.041463508,121751,2778
,"Tocantins, Brazil",Brazil,2/1/2021,-10.1753,-48.2982,Tocantins,covid_0.csv,10282,1.352025593,102217,1382,6498.773576389,90553,1382
,Brunei,Brunei,2/1/2021,4.5353,114.7277,,covid_0.csv,7,1.666666667,180,3,41.144455899,170,3
,Bulgaria,Bulgaria,2/1/2021,42.7339,25.4858,,covid_0.csv,22651,4.134894948,218748,9045,3148.157609364,187052,9045
,Burkina Faso,Burkina Faso,2/1/2021,12.2383,-1.5616,,covid_0.csv,1309,1.123385134,10682,120,51.102032896,9253,120
,Burma,Burma,2/1/2021,21.9162,95.956,,covid_0.csv,11942,2.234114667,140145,3131,257.573112664,125072,3131
,Burundi,Burundi,2/1/2021,-3.3731,29.9189,,covid_0.csv,857,0.122549020,1632,2,13.724918489,773,2
,Cabo Verde,Cabo Verde,2/1/2021,16.5388,-23.0418,,covid_0.csv,792,0.952380952,14070,134,2530.630157485,13144,134
,Cambodia,Cambodia,2/1/2021,11.55,104.9167,,covid_0.csv,23,0,466,0,2.787252876,443,0
,Cameroon,Cameroon,2/1/2021,3.848,11.5021,,covid_0.csv,1110,1.559914914,29617,462,111.569169495,28045,462
,"Alberta, Canada",Canada,2/1/2021,53.9333,-116.5765,Alberta,covid_0.csv,7505,1.319560737,124208,1639,2814.500132105,115064,1639
,"British Columbia, Canada",Canada,2/1/2021,53.7267,-127.6476,British Columbia,covid_0.csv,6039,1.780499858,66779,1189,1306.595274390,59551,1189
,"Diamond Princess, Canada",Canada,12/21/2020,,,Diamond Princess,covid_0.csv,,,0,1,,0,1
,"Grand Princess, Canada",Canada,12/21/2020,,,Grand Princess,covid_0.csv,0,0,13,0,,13,0
,"Manitoba, Canada",Canada,2/1/2021,53.7609,-98.8139,Manitoba,covid_0.csv,3503,2.804086051,29564,829,2146.180410115,25232,829
,"New Brunswick, Canada",Canada,2/1/2021,46.5653,-66.4619,New Brunswick,covid_0.csv,284,1.433121019,1256,18,161.027086141,954,18
,"Newfoundland and Labrador, Canada",Canada,2/1/2021,53.1355,-57.6604,Newfoundland and Labrador,covid_0.csv,16,0.980392157,408,4,78.256116157,388,4
,"Northwest Territories,Canada",Canada,2/1/2021,64.8255,-124.8457,Northwest Territories,covid_0.csv,0,0,35,0,77.944058436,35,0
,"Nova Scotia, Canada",Canada,2/1/2021,44.682,-63.7443,Nova Scotia,covid_0.csv,22,4.140127389,1580,65,160.620876417,1483,65
,"Nunavut, Canada",Canada,2/1/2021,70.2998,-83.1076,Nunavut,covid_0.csv,27,0.340136054,294,1,758.122743682,266,1
,"Ontario, Canada",Canada,2/1/2021,51.2538,-85.3232,Ontario,covid_0.csv,17572,2.270287303,272917,6196,1855.085707574,249149,6196
,"Prince Edward Island, Canada",Canada,2/1/2021,46.5107,-63.4168,Prince Edward Island,covid_0.csv,6,0,111,0,70.182981575,105,0
,"Quebec, Canada",Canada,2/1/2021,52.9399,-73.5491,Quebec,covid_0.csv,14141,3.729868270,262623,9794,3075.580070169,238648,9794
,"Repatriated Travellers, Canada",Canada,2/1/2021,,,Repatriated Travellers,covid_0.csv,0,0,13,0,,13,0
,"Saskatchewan, Canada",Canada,2/1/2021,52.9399,-106.4509,Saskatchewan,covid_0.csv,2649,1.183431953,23864,304,1916.446779378,19729,304
,"Yukon, Canada",Canada,2/1/2021,64.2823,-135,Yukon,covid_0.csv,0,1.428571429,70,1,170.407517406,69,1
,Central African Republic,Central African Republic,2/1/2021,6.6111,20.9394,,covid_0.csv,33,1.264806264,4981,63,103.131333125,4885,63
,Chad,Chad,2/1/2021,15.4542,18.7322,,covid_0.csv,794,3.495260664,3376,118,20.552958600,2464,118
,"Antofagasta, Chile",Chile,2/1/2021,-23.6509,-70.3975,Antofagasta,covid_0.csv,1859,2.077113638,31486,654,5182.590603983,28973,654
,"Araucania, Chile",Chile,2/1/2021,-38.9489,-72.3311,Araucania,covid_0.csv,1651,1.270667963,31873,405,3329.732643561,29817,405
,"Arica y Parinacota, Chile",Chile,2/1/2021,-18.594,-69.4785,Arica y Parinacota,covid_0.csv,703,1.958969613,12966,254,5735.442433250,12009,254
,"Atacama, Chile",Chile,2/1/2021,-27.5661,-70.0503,Atacama,covid_0.csv,411,1.256996956,10183,128,3524.212304114,9644,128
,"Aysen, Chile",Chile,2/1/2021,-45.9864,-73.7669,Aysen,covid_0.csv,202,0.795228628,2515,20,2438.007716319,2293,20
,"Biobio, Chile",Chile,2/1/2021,-37.4464,-72.1416,Biobio,covid_0.csv,2894,1.743672026,61078,1065,3923.291613272,57119,1065
,"Coquimbo, Chile",Chile,2/1/2021,-29.959,-71.3389,Coquimbo,covid_0.csv,745,2.017580084,16951,342,2237.501748976,15864,342
,"Los Lagos, Chile",Chile,2/1/2021,-41.9198,-72.1416,Los Lagos,covid_0.csv,3859,0.970251933,42154,409,5086.713293464,37886,409
,"Los Rios, Chile",Chile,2/1/2021,-40.231,-72.3311,Los Rios,covid_0.csv,1334,1.093081676,14729,161,3827.334689752,13234,161
,"Magallanes, Chile",Chile,2/1/2021,-52.368,-70.9863,Magallanes,covid_0.csv,600,1.368009621,19956,273,11983.210534849,19083,273
,"Maule, Chile",Chile,2/1/2021,-35.5183,-71.6885,Maule,covid_0.csv,2158,1.980253720,35551,704,3402.172352744,32689,704
,"Metropolitana, Chile",Chile,2/1/2021,-33.4376,-70.6505,Metropolitana,covid_0.csv,5697,3.310090824,343193,11360,4825.000196828,326136,11360
,"Nuble, Chile",Chile,2/1/2021,-36.7226,-71.7622,Nuble,covid_0.csv,795,1.917372115,13821,265,2875.726422102,12761,265
,"OHiggins, Chile",Chile,2/1/2021,-34.5755,-71.0022,OHiggins,covid_0.csv,1172,2.524383247,26145,660,2858.767378671,24313,660
,"Tarapaca, Chile",Chile,2/1/2021,-19.9232,-69.5132,Tarapaca,covid_0.csv,1011,1.672256602,21169,354,6404.019869433,19804,354
,"Unknown, Chile",Chile,2/1/2021,,,Unknown,covid_0.csv,,1.960784314,51,1,,51,1
,"Valparaiso, Chile",Chile,2/1/2021,-33.0472,-71.6127,Valparaiso,covid_0.csv,1586,3.227222325,43288,1397,2383.829083288,40305,1397
,"Anhui, China",China,2/1/2021,31.8257,117.2264,Anhui,covid_0.csv,1,0.603621730,994,6,1.571790006,987,6
,"Beijing, China",China,2/1/2021,40.1824,116.4142,Beijing,covid_0.csv,52,0.867052023,1038,9,4.818941504,977,9
,"Chongqing, China",China,2/1/2021,30.0572,107.874,Chongqing,covid_0.csv,1,1.015228426,591,6,1.905222437,584,6
,"Fujian, China",China,2/1/2021,26.0789,117.9874,Fujian,covid_0.csv,15,0.184842884,541,1,1.372748033,525,1
,"Gansu, China",China,2/1/2021,35.7518,104.2861,Gansu,covid_0.csv,5,1.069518717,187,2,0.709139173,180,2
,"Guangdong, China",China,2/1/2021,23.3417,113.4244,Guangdong,covid_0.csv,43,0.376470588,2125,8,1.872906751,2074,8
,"Guangxi, China",China,2/1/2021,23.8298,108.7881,Guangxi,covid_0.csv,2,0.749063670,267,2,0.542021924,263,2
,"Guizhou, China",China,2/1/2021,26.8154,106.8748,Guizhou,covid_0.csv,0,1.360544218,147,2,0.408333333,145,2
,"Hainan, China",China,2/1/2021,19.1959,109.7453,Hainan,covid_0.csv,0,3.508771930,171,6,1.830835118,165,6
,"Hebei, China",China,2/1/2021,37.8957,114.9042,Hebei,covid_0.csv,374,0.533130236,1313,7,1.737691900,932,7
,"Heilongjiang, China",China,2/1/2021,47.862,127.7615,Heilongjiang,covid_0.csv,520,0.821225521,1583,13,4.195600318,1050,13
,"Henan, China",China,2/1/2021,33.882,113.614,Henan,covid_0.csv,1,1.688411358,1303,22,1.356585112,1280,22
,"Hong Kong, China",China,2/1/2021,22.3,114.2,Hong Kong,covid_0.csv,848,1.731725985,10452,181,139.415989461,9423,181
,"Hubei, China",China,2/1/2021,30.9756,112.2707,Hubei,covid_0.csv,1,6.620689655,68150,4512,115.176609768,63637,4512
,"Hunan, China",China,2/1/2021,27.6104,111.7088,Hunan,covid_0.csv,11,0.387596899,1032,4,1.495868967,1017,4
,"Inner Mongolia, China",China,2/1/2021,44.0935,113.9448,Inner Mongolia,covid_0.csv,12,0.273224044,366,1,1.444356748,353,1
,"Jiangsu, China",China,2/1/2021,32.9711,119.455,Jiangsu,covid_0.csv,8,0,694,0,0.862004720,686,0
,"Jiangxi, China",China,2/1/2021,27.614,115.7221,Jiangxi,covid_0.csv,0,0.106951872,935,1,2.011617900,934,1
,"Jilin, China",China,2/1/2021,43.6661,126.1923,Jilin,covid_0.csv,350,0.544464610,551,3,2.037721893,198,3
,"Liaoning, China",China,2/1/2021,41.2956,122.6085,Liaoning,covid_0.csv,14,0.5,400,2,0.917641661,384,2
,"Macau, China",China,2/1/2021,22.1667,113.55,Macau,covid_0.csv,1,0,47,0,7.238096411,46,0
,"Ningxia, China",China,2/1/2021,37.2692,106.1655,Ningxia,covid_0.csv,0,0,75,0,1.090116279,75,0
,"Qinghai, China",China,2/1/2021,35.7452,95.9956,Qinghai,covid_0.csv,0,0,18,0,0.298507463,18,0
,"Shaanxi, China",China,2/1/2021,35.1917,108.8701,Shaanxi,covid_0.csv,25,0.556586271,539,3,1.394927536,511,3
,"Shandong, China",China,2/1/2021,36.3427,118.1498,Shandong,covid_0.csv,2,0.808314088,866,7,0.861948840,857,7
,"Shanghai, China",China,2/1/2021,31.202,121.4491,Shanghai,covid_0.csv,125,0.412249706,1698,7,7.004950495,1566,7
,"Shanxi, China",China,2/1/2021,37.5777,112.2922,Shanxi,covid_0.csv,11,0,238,0,0.640129102,227,0
,"Sichuan, China",China,2/1/2021,30.6171,102.7103,Sichuan,covid_0.csv,12,0.344827586,870,3,1.043040403,855,3
,"Tianjin, China",China,2/1/2021,39.3054,117.323,Tianjin,covid_0.csv,22,0.872093023,344,3,2.205128205,319,3
,"Tibet, China",China,2/1/2021,31.6927,88.0924,Tibet,covid_0.csv,0,0,1,0,0.029069767,1,0
,"Xinjiang, China",China,2/1/2021,41.1129,85.2401,Xinjiang,covid_0.csv,0,0.306122449,980,3,3.940490551,977,3
,"Yunnan, China",China,2/1/2021,24.974,101.487,Yunnan,covid_0.csv,1,0.865800866,231,2,0.478260870,228,2
,"Zhejiang, China",China,2/1/2021,29.1832,120.0934,Zhejiang,covid_0.csv,10,0.075987842,1316,1,2.293881820,1305,1
,"Amazonas, Colombia",Colombia,2/1/2021,-1.4429,-71.5724,Amazonas,covid_0.csv,72,3.712737127,3690,137,4817.924244996,3481,137
,"Antioquia, Colombia",Colombia,2/1/2021,7.1986,-75.3412,Antioquia,covid_0.csv,16033,1.819860780,325959,5932,5087.463879926,303994,5932
,"Arauca, Colombia",Colombia,2/1/2021,7.0762,-70.7105,Arauca,covid_0.csv,225,2.908613248,5329,155,2032.619558003,4949,155
,"Atlantico, Colombia",Colombia,2/1/2021,10.6966,-74.8741,Atlantico,covid_0.csv,3288,3.326583995,115073,3828,4538.443244514,107957,3828
,"Bolivar, Colombia",Colombia,2/1/2021,8.6704,-74.03,Bolivar,covid_0.csv,1073,2.002960350,63506,1272,3067.759684268,61161,1272
,"Boyaca, Colombia",Colombia,2/1/2021,5.4545,-73.362,Boyaca,covid_0.csv,2772,2.111714990,41767,882,3430.903845648,38113,882
,"Caldas, Colombia",Colombia,2/1/2021,5.2983,-75.2479,Caldas,covid_0.csv,2328,1.954508308,44052,861,4412.900511392,40863,861
,"Capital District, Colombia",Colombia,2/1/2021,4.711,-74.0721,Capital District,covid_0.csv,39544,2.056389601,614475,12636,8289.639512147,562295,12636
,"Caqueta, Colombia",Colombia,2/1/2021,0.8699,-73.8419,Caqueta,covid_0.csv,561,3.590425532,16544,594,4120.660840023,15389,594
,"Casanare, Colombia",Colombia,2/1/2021,5.7589,-71.5724,Casanare,covid_0.csv,605,1.998072036,11411,228,2713.648383844,10578,228
,"Cauca, Colombia",Colombia,2/1/2021,2.705,-76.826,Cauca,covid_0.csv,1625,2.549508810,25652,654,1751.601925041,23373,654
,"Cesar, Colombia",Colombia,2/1/2021,9.3373,-73.6536,Cesar,covid_0.csv,1264,2.851994045,38289,1092,3189.224487620,35933,1092
,"Choco, Colombia",Colombia,2/1/2021,5.2528,-76.826,Choco,covid_0.csv,206,2.989978643,6087,182,1138.127166592,5699,182
,"Cordoba, Colombia",Colombia,2/1/2021,8.0493,-75.574,Cordoba,covid_0.csv,1017,5.180893757,33141,1717,1856.864391918,30407,1717
,"Cundinamarca, Colombia",Colombia,2/1/2021,5.026,-74.03,Cundinamarca,covid_0.csv,3955,2.588720799,94989,2459,3254.095496495,88575,2459
,"Guainia, Colombia",Colombia,2/1/2021,2.5854,-68.5247,Guainia,covid_0.csv,20,1.71875,1280,22,2660.348339361,1238,22
,"Guaviare, Colombia",Colombia,2/1/2021,1.0654,-73.2603,Guaviare,covid_0.csv,27,1.805555556,2160,39,2609.735764254,2094,39
,"Huila, Colombia",Colombia,2/1/2021,2.5359,-75.5277,Huila,covid_0.csv,1597,3.245278120,46221,1500,4200.435120040,43124,1500
,"La Guajira, Colombia",Colombia,2/1/2021,11.3548,-72.5205,La Guajira,covid_0.csv,350,3.828150048,15595,597,1771.032070501,14648,597
,"Magdalena, Colombia",Colombia,2/1/2021,10.4113,-74.4057,Magdalena,covid_0.csv,936,3.960694882,29818,1181,2222.328220095,27701,1181
,"Meta, Colombia",Colombia,2/1/2021,3.272,-73.0877,Meta,covid_0.csv,869,2.197965030,40492,890,3894.502568956,38733,890
,"Narino, Colombia",Colombia,2/1/2021,1.2892,-77.3579,Narino,covid_0.csv,2377,3.005810651,45778,1376,2807.446620614,42025,1376
,"Norte de Santander, Colombia",Colombia,2/1/2021,7.9463,-72.8988,Norte de Santander,covid_0.csv,1834,5.191604715,48694,2528,3264.353360520,44332,2528
,"Putumayo, Colombia",Colombia,2/1/2021,0.436,-75.5277,Putumayo,covid_0.csv,378,3.930131004,7328,288,2104.646420550,6662,288
,"Quindio, Colombia",Colombia,2/1/2021,4.461,-75.6674,Quindio,covid_0.csv,998,2.843317203,29965,852,5550.060751541,28115,852
,"Risaralda, Colombia",Colombia,2/1/2021,5.3158,-75.9928,Risaralda,covid_0.csv,1520,2.322206096,44096,1024,4674.152348789,41552,1024
,"San Andres y Providencia, Colombia",Colombia,2/1/2021,12.5567,-81.7185,San Andres y Providencia,covid_0.csv,32,1.602441816,2621,42,4277.088772846,2547,42
,"Santander, Colombia",Colombia,2/1/2021,6.6437,-73.6536,Santander,covid_0.csv,3965,3.498960350,83682,2928,3830.125542546,76789,2928
,"Sucre, Colombia",Colombia,2/1/2021,8.814,-74.7233,Sucre,covid_0.csv,446,3.714656291,19275,716,2130.156719857,18113,716
,"Tolima, Colombia",Colombia,2/1/2021,4.0925,-75.1545,Tolima,covid_0.csv,2021,3.029522138,62089,1881,4667.689580488,58187,1881
,"Unknown, Colombia",Colombia,2/1/2021,,,Unknown,covid_0.csv,0,,0,0,,0,0
,"Valle del Cauca, Colombia",Colombia,2/1/2021,3.8009,-76.6413,Valle del Cauca,covid_0.csv,10625,3.145593229,173449,5456,3875.188063324,157368,5456
,"Vaupes, Colombia",Colombia,2/1/2021,0.8554,-70.812,Vaupes,covid_0.csv,4,1.130434783,1150,13,2818.834718239,1133,13
,"Vichada, Colombia",Colombia,2/1/2021,4.4234,-69.2878,Vichada,covid_0.csv,12,1.711491443,1227,21,1138.134461264,1194,21
,Comoros,Comoros,2/1/2021,-11.6455,43.3333,,covid_0.csv,902,3.411592076,2726,93,313.479263335,1731,93
,Congo (Brazzaville),Congo (Brazzaville),2/1/2021,-0.228,15.8277,,covid_0.csv,1924,1.483453785,7887,117,142.929838792,5846,117
,Congo (Kinshasa),Congo (Kinshasa),2/1/2021,-4.0383,21.7587,,covid_0.csv,7069,2.946730491,22771,671,25.425014552,15031,671
,Costa Rica,Costa Rica,2/1/2021,9.7489,-83.7534,,covid_0.csv,38720,1.347296095,193276,2604,3794.104332962,151952,2604
,Cote d'Ivoire,Cote d'Ivoire,2/1/2021,7.54,-5.5471,,covid_0.csv,2238,0.542272615,28399,154,107.660565371,26007,154
,Croatia,Croatia,2/1/2021,45.1,15.2,,covid_0.csv,2923,2.162838925,232426,5027,5661.652296513,224476,5027
,Cuba,Cuba,2/1/2021,21.521757,-77.781167,,covid_0.csv,5609,0.801918609,26686,214,235.604349966,20863,214
,Cyprus,Cyprus,2/1/2021,35.1264,33.4299,,covid_0.csv,28620,0.644513538,30876,199,2557.313015743,2057,199
,Czechia,Czechia,2/1/2021,49.8175,15.473,,covid_0.csv,96549,1.656014476,984774,16308,9195.776031746,871917,16308
,"Faroe Islands, Denmark",Denmark,2/1/2021,61.8926,-6.9118,Faroe Islands,covid_0.csv,5,0.152905199,654,1,1338.381254477,648,1
,"Greenland, Denmark",Denmark,2/1/2021,71.7069,-42.6043,Greenland,covid_0.csv,0,0,30,0,52.842950750,30,0
,Denmark,Denmark,2/1/2021,56.2639,9.5018,,covid_0.csv,9029,1.070679995,198472,2125,3426.537364108,187318,2125
,Diamond Princess,Diamond Princess,2/1/2021,,,,covid_0.csv,0,1.825842697,712,13,,699,13
,Djibouti,Djibouti,2/1/2021,11.8251,42.5903,,covid_0.csv,24,1.062036413,5932,63,600.403642908,5845,63
,Dominica,Dominica,2/1/2021,15.415,-61.371,,covid_0.csv,11,0,117,0,162.520315039,106,0
,Dominican Republic,Dominican Republic,2/1/2021,18.7357,-70.1627,,covid_0.csv,53861,1.245445202,214060,2666,1973.284424346,157533,2666
,Ecuador,Ecuador,2/1/2021,-1.8312,-78.1834,,covid_0.csv,26155,5.923979779,250828,14859,1421.680819540,209814,14859
,Egypt,Egypt,2/1/2021,26.820553,30.802498,,covid_0.csv,26999,5.613705250,165951,9316,162.165405900,129636,9316
,El Salvador,El Salvador,2/1/2021,13.7942,-88.8965,,covid_0.csv,4632,2.952734418,54966,1623,847.429797504,48711,1623
,Equatorial Guinea,Equatorial Guinea,2/1/2021,1.6508,10.2679,,covid_0.csv,144,1.559100798,5516,86,393.161723041,5286,86
,Eritrea,Eritrea,2/1/2021,15.1794,39.7823,,covid_0.csv,534,0.327868852,2135,7,60.201436544,1594,7
,Estonia,Estonia,2/1/2021,58.5953,25.0136,,covid_0.csv,10051,0.947792255,44208,419,3332.582004751,33738,419
,Eswatini,Eswatini,2/1/2021,-26.5225,31.4659,,covid_0.csv,4668,3.596206480,15711,565,1354.205095142,10478,565
,Ethiopia,Ethiopia,2/1/2021,9.145,40.4897,,covid_0.csv,12695,1.520523066,137650,2093,119.733568151,122862,2093
